"n.trees" "interaction.depth" "shrinkage" "acc"
900 1 0.01 0.701755102040816
900 1 0.01 0.703714285714286
300 2 0.01 0.693551020408163
900 1 0.01 0.687224489795918
2700 2 0.01 0.725714285714286
1200 3 0.01 0.697591836734694
1200 2 0.01 0.713836734693878
2700 6 0.001 0.699102040816327
1500 2 0.01 0.688
900 7 0.001 0.693510204081633
