"n.trees" "interaction.depth" "shrinkage" "acc"
600 4 0.001 0.695755102040816
900 1 0.01 0.714
1800 7 0.001 0.695632653061224
900 1 0.01 0.677102040816327
900 3 0.01 0.709551020408163
600 3 0.01 0.695469387755102
600 4 0.01 0.718081632653061
2700 6 0.001 0.705183673469388
1500 3 0.01 0.695836734693878
1800 6 0.001 0.697510204081633
